"ID1","AB_Flow","BA_Flow","Tot_Flow","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF"
233,1294.3580,143.4000,1437.7580,0.203353,0.142967,0.203353,0.924541,0.102429,0.924541,122.3544,13.5555,135.9098,4.38686,0.34169,4.72855,27.8911,39.6717,0.203353,0.142967,0.203353
235,1294.3580,143.4000,1437.7580,0.185659,0.130527,0.185659,0.924541,0.102429,0.924541,111.7083,12.3760,124.0843,4.00515,0.31196,4.31711,27.8911,39.6717,0.185659,0.130527,0.185659
237,143.4000,1294.3580,1437.7580,0.0565959,0.0805009,0.0805009,0.102429,0.924541,0.924541,5.36617,48.4362,53.8023,0.135264,1.73662,1.87188,39.6717,27.8911,0.0565959,0.0805009,0.0805009
239,143.4000,1294.3580,1437.7580,0.142949,0.203327,0.203327,0.102429,0.924541,0.924541,13.5537,122.3388,135.8926,0.341647,4.3863,4.72795,39.6717,27.8911,0.142949,0.203327,0.203327
241,1294.3580,143.4000,1437.7580,0.123218,0.0866279,0.123218,0.924541,0.102429,0.924541,74.1382,8.21367,82.3519,2.65813,0.207041,2.86517,27.8911,39.6717,0.123218,0.0866279,0.123218
243,34.2000,76.8000,111.0000,0.0393396,0.0394207,0.0394207,0.0244286,0.0548571,0.0548571,0.896382,2.01293,2.90931,0.0224236,0.0504585,0.0728821,39.9749,39.8927,0.0393396,0.0394207,0.0394207
245,1294.3580,143.4000,1437.7580,0.20257,0.142416,0.20257,0.924541,0.102429,0.924541,121.8832,13.5033,135.3865,4.36996,0.340375,4.71034,27.8911,39.6717,0.20257,0.142416,0.20257
247,116.2420,121.8000,238.0420,0.0748204,0.0748574,0.0748574,0.08303,0.087,0.087,5.76548,6.04116,11.8066,0.144954,0.15196,0.296915,39.7745,39.7548,0.0748204,0.0748574,0.0748574
249,121.8000,116.2420,238.0420,0.0422228,0.0422019,0.0422228,0.087,0.08303,0.087,3.40748,3.25199,6.65946,0.0857123,0.0817606,0.167473,39.7548,39.7745,0.0422228,0.0422019,0.0422228
251,84.0000,121.8000,205.8000,0.0608186,0.0610009,0.0610009,0.06,0.087,0.087,3.39511,4.92291,8.31802,0.085146,0.123832,0.208978,39.8740,39.7548,0.0608186,0.0610009,0.0610009
253,121.8000,84.0000,205.8000,0.0677925,0.0675899,0.0677925,0.087,0.06,0.087,5.47101,3.77311,9.24412,0.137619,0.0946259,0.232245,39.7548,39.8740,0.0677925,0.0675899,0.0677925
255,1155.6464,34.8000,1190.4464,0.0286781,0.0211937,0.0286781,0.825462,0.0248571,0.825462,16.3177,0.491376,16.8091,0.552362,0.0122923,0.564655,29.5417,39.9741,0.0286781,0.0211937,0.0286781
257,34.8000,1155.6464,1190.4464,0.142263,0.192503,0.192503,0.0248571,0.825462,0.825462,3.29838,109.5333,112.8317,0.0825128,3.70775,3.79026,39.9741,29.5417,0.142263,0.192503,0.192503
259,18.0000,19.8000,37.8000,0.0342893,0.0342905,0.0342905,0.0128571,0.0141429,0.0141429,0.41139,0.452529,0.863919,0.0102868,0.0113159,0.0216027,39.9921,39.9906,0.0342893,0.0342905,0.0342905
261,37.8000,36.6000,74.4000,0.141769,0.141763,0.141769,0.027,0.0261429,0.027,3.56991,3.45658,7.02648,0.0893147,0.0864756,0.17579,39.9700,39.9717,0.141769,0.141763,0.141769
263,19.8000,18.0000,37.8000,0.10752,0.107516,0.10752,0.0141429,0.0128571,0.0141429,1.41893,1.28993,2.70886,0.0354815,0.0322547,0.0677362,39.9906,39.9921,0.10752,0.107516,0.10752
265,37.8000,36.6000,74.4000,0.142139,0.142133,0.142139,0.027,0.0261429,0.027,3.57921,3.46558,7.04479,0.0895473,0.0867009,0.176248,39.9700,39.9717,0.142139,0.142133,0.142139
267,37.8000,36.6000,74.4000,0.0317983,0.031797,0.0317983,0.027,0.0261429,0.027,0.800717,0.775298,1.57602,0.020033,0.0193962,0.0394291,39.9700,39.9717,0.0317983,0.031797,0.0317983
269,37.8000,36.6000,74.4000,0.141883,0.141877,0.141883,0.027,0.0261429,0.027,3.57278,3.45936,7.03214,0.0893866,0.0865452,0.175932,39.9700,39.9717,0.141883,0.141877,0.141883
271,36.6000,37.8000,74.4000,0.0419937,0.0419955,0.0419955,0.0261429,0.027,0.027,1.02392,1.05749,2.08141,0.0256162,0.0264572,0.0520733,39.9717,39.9700,0.0419937,0.0419955,0.0419955
273,37.8000,36.6000,74.4000,0.0397423,0.0397406,0.0397423,0.027,0.0261429,0.027,1.00075,0.968985,1.96974,0.0250377,0.0242418,0.0492794,39.9700,39.9717,0.0397423,0.0397406,0.0397423
275,5.4,13.8000,19.2000,0.0374693,0.0374731,0.0374731,0.00385714,0.00985714,0.00985714,0.134887,0.34471,0.479597,0.00337224,0.00861881,0.0119911,39.9991,39.9951,0.0374693,0.0374731,0.0374731
277,16.2000,33.0000,49.2000,0.142064,0.142124,0.142124,0.0115714,0.0235714,0.0235714,1.53404,3.1249,4.65894,0.0383573,0.0781685,0.116526,39.9935,39.9765,0.142064,0.142124,0.142124
279,141.6000,529.3455,670.9455,0.313832,0.338346,0.338346,0.101143,0.378104,0.378104,29.3881,109.8620,139.2500,0.740645,2.98503,3.72568,39.6791,36.8043,0.313832,0.338346,0.338346
281,16.2000,33.0000,49.2000,0.141668,0.141728,0.141728,0.0115714,0.0235714,0.0235714,1.52977,3.11619,4.64596,0.0382504,0.0779505,0.116201,39.9935,39.9765,0.141668,0.141728,0.141728
283,915.3816,15.6000,930.9816,0.383549,0.311189,0.383549,0.653844,0.0111429,0.653844,189.8758,3.23588,193.1116,5.85157,0.0809093,5.93247,32.4487,39.9939,0.383549,0.311189,0.383549
285,17.4000,933.9816,951.3816,0.310904,0.385852,0.385852,0.0124286,0.66713,0.66713,3.60582,193.5499,197.1558,0.0901622,6.00632,6.09648,39.9926,32.2244,0.310904,0.385852,0.385852
287,0.0000,0.0000,0.0000,0.0328305,0.0328305,0.0328305,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.0328305,0.0328305,0.0328305
289,529.3455,141.6000,670.9455,0.337797,0.313323,0.337797,0.378104,0.101143,0.378104,109.6836,29.3404,139.0239,2.98018,0.739442,3.71963,36.8043,39.6791,0.337797,0.313323,0.337797
291,1781.0262,450.3167,2231.3429,0.250871,0.150835,0.250871,1.27216,0.321655,1.27216,168.1787,42.5225,210.7013,7.4468,1.13206,8.57886,22.5840,37.5621,0.250871,0.150835,0.250871
293,450.3167,1781.0262,2231.3429,0.151116,0.251339,0.251339,0.321655,1.27216,1.27216,42.6018,168.4922,211.0940,1.13417,7.46068,8.59485,37.5621,22.5840,0.151116,0.251339,0.251339
295,20.4000,,20.4000,0.0753778,,0.0753778,0.0051,,0.0051,1.53765,,1.53765,0.0256285,,0.0256285,59.9978,,0.0753778,,0.0753778
296,0.0000,2048.1810,2048.1810,0.190567,0.379563,0.379563,0.0000,1.46299,1.46299,0.0000,260.2112,260.2112,0.0000,12.9569,12.9569,40.0000,20.0828,0.190567,0.379563,0.379563
298,415.6999,2640.5257,3056.2256,0.13794,0.335211,0.335211,0.296928,1.88609,1.88609,36.1937,229.9027,266.0964,0.955697,14.7522,15.7079,37.8716,15.5843,0.13794,0.335211,0.335211
300,959.1310,167.8361,1126.9672,0.522895,0.421859,0.522895,0.685094,0.119883,0.685094,266.8149,46.6893,313.5042,8.35875,1.18005,9.5388,31.9204,39.5654,0.522895,0.421859,0.522895
302,1681.3947,2296.0448,3977.4395,0.493406,0.645598,0.645598,1.201,1.64003,1.64003,326.2477,445.5107,771.7585,13.8268,24.7053,38.5322,23.5953,18.0330,0.493406,0.645598,0.645598
304,4178.9619,874.8832,5053.8451,0.815109,0.216156,0.815109,2.98497,0.624917,2.98497,495.8422,103.8066,599.6488,56.7719,3.15186,59.9237,8.73394,32.9351,0.815109,0.216156,0.815109
306,2454.4448,1681.3947,4135.8395,0.681549,0.486774,0.681549,1.75317,1.201,1.75317,469.8445,321.8626,791.7072,27.8804,13.6410,41.5214,16.8521,23.5953,0.681549,0.486774,0.681549
308,470.7958,2544.7658,3015.5616,0.310742,0.715921,0.715921,0.336283,1.81769,1.81769,91.1235,492.5445,583.6680,2.43827,30.3642,32.8025,37.3722,16.2212,0.310742,0.715921,0.715921
310,885.7389,300.8790,1186.6180,0.255378,0.21602,0.255378,0.632671,0.214914,0.632671,123.6739,42.0111,165.6851,3.76997,1.08327,4.85324,32.8050,38.7819,0.255378,0.21602,0.255378
312,173.4000,2544.7658,2718.1658,0.189485,0.461872,0.461872,0.123857,1.81769,1.81769,21.6523,317.7623,339.4146,0.547612,19.5893,20.1369,39.5395,16.2212,0.189485,0.461872,0.461872
314,300.0554,587.5195,887.5750,0.217389,0.232884,0.232884,0.214325,0.419657,0.419657,42.1680,82.5665,124.7345,1.08715,2.2804,3.36754,38.7877,36.2071,0.217389,0.232884,0.232884
316,173.4000,2544.7658,2718.1658,0.103202,0.251556,0.251556,0.123857,1.81769,1.81769,11.7928,173.0670,184.8597,0.298253,10.6692,10.9674,39.5395,16.2212,0.103202,0.251556,0.251556
318,173.4000,1035.2756,1208.6756,0.164847,0.210275,0.210275,0.123857,0.739483,0.739483,18.8370,112.4651,131.3021,0.476409,3.62821,4.10462,39.5395,30.9974,0.164847,0.210275,0.210275
320,0.338977,628.0223,628.3613,0.415026,0.464046,0.464046,0.000242127,0.448587,0.448587,0.0937895,173.7637,173.8575,0.00234474,4.85718,4.85953,40.0000,35.7746,0.415026,0.464046,0.464046
322,10.5961,0.338977,10.9351,0.147715,0.147704,0.147715,0.00756863,0.000242127,0.00756863,1.04339,0.0333787,1.07676,0.0260866,0.000834469,0.0269211,39.9970,40.0000,0.147715,0.147704,0.147715
324,132.6000,,132.6000,0.201449,,0.201449,0.0947143,,0.0947143,17.6810,,17.6810,0.445202,,0.445202,39.7146,,0.201449,,0.201449
325,933.8422,100.8000,1034.6422,0.250915,0.203037,0.250915,0.66703,0.072,0.66703,125.8511,13.5845,139.4356,3.90526,0.341103,4.24636,32.2261,39.8253,0.250915,0.203037,0.250915
327,125.3113,605.0104,730.3217,0.156839,0.173037,0.173037,0.0895081,0.43215,0.43215,13.0180,62.8515,75.8695,0.327562,1.74482,2.07238,39.7420,36.0219,0.156839,0.173037,0.173037
329,605.0104,125.3113,730.3217,0.181185,0.164225,0.181185,0.43215,0.0895081,0.43215,65.8112,13.6310,79.4422,1.82698,0.342987,2.16997,36.0219,39.7420,0.181185,0.164225,0.181185
331,16.8992,42.0000,58.8992,0.155505,0.155619,0.155619,0.0120709,0.03,0.03,1.75164,4.35338,6.10502,0.0437987,0.108933,0.152732,39.9930,39.9637,0.155505,0.155619,0.155619
333,447.4015,4.89922,452.3007,0.167794,0.157681,0.167794,0.319572,0.00349944,0.319572,47.0304,0.515001,47.5454,1.25118,0.0128753,1.26406,37.5887,39.9992,0.167794,0.157681,0.167794
335,213.0000,,213.0000,0.277611,,0.277611,0.152143,,0.152143,38.7669,,38.7669,0.985518,,0.985518,39.3365,,0.277611,,0.277611
336,193.5376,213.0000,406.5376,0.158039,0.158456,0.158456,0.138241,0.152143,0.152143,20.1057,22.1275,42.2332,0.509776,0.562518,1.07229,39.4402,39.3365,0.158039,0.158456,0.158456
338,420.6205,109.2000,529.8205,0.164947,0.156783,0.164947,0.300443,0.078,0.300443,43.7424,11.3563,55.0987,1.15634,0.285345,1.44168,37.8285,39.7984,0.164947,0.156783,0.164947
340,109.2000,420.6205,529.8205,0.158642,0.166903,0.166903,0.078,0.300443,0.300443,11.4909,44.2611,55.7520,0.288728,1.17005,1.45877,39.7983,37.8285,0.158642,0.166903,0.166903
342,230.4000,,230.4000,0.067296,,0.067296,0.0576,,0.0576,15.4596,,15.4596,0.258417,,0.258417,59.8244,,0.067296,,0.067296
343,37.2000,54.0000,91.2000,0.211456,0.211603,0.211603,0.0265714,0.0385714,0.0385714,5.24029,7.60687,12.8472,0.131103,0.190443,0.321546,39.9708,39.9430,0.211456,0.211603,0.211603
345,54.0000,37.2000,91.2000,0.153624,0.153517,0.153624,0.0385714,0.0265714,0.0385714,5.52258,3.80444,9.32702,0.138261,0.0951805,0.233442,39.9430,39.9709,0.153624,0.153517,0.153624
347,88.8406,,88.8406,0.217646,,0.217646,0.0634576,,0.0634576,12.8456,,12.8456,0.322263,,0.322263,39.8607,,0.217646,,0.217646
348,970.1302,57.0000,1027.1302,0.161227,0.128325,0.161227,0.69295,0.0407143,0.69295,82.8646,4.86871,87.7333,2.60685,0.121909,2.72876,31.7873,39.9372,0.161227,0.128325,0.161227
350,57.0000,970.1302,1027.1302,0.126393,0.158799,0.158799,0.0407143,0.69295,0.69295,4.79541,81.6170,86.4125,0.120074,2.5676,2.68767,39.9372,31.7873,0.126393,0.158799,0.158799
352,57.0000,970.1302,1027.1302,0.0940657,0.118183,0.118183,0.0407143,0.69295,0.69295,3.56888,60.7418,64.3107,0.0893624,1.91088,2.00025,39.9372,31.7873,0.0940657,0.118183,0.118183
354,221.4583,1428.1864,1649.6447,0.0932577,0.139074,0.139074,0.158185,1.02013,1.02013,13.5238,87.2151,100.7389,0.344211,3.31039,3.6546,39.2892,26.3459,0.0932577,0.139074,0.139074
356,1276.0082,1584.6000,2860.6082,0.290246,0.331392,0.331392,0.911434,1.13186,1.13186,173.4937,215.4517,388.9455,6.17261,8.75207,14.9247,28.1070,24.6172,0.290246,0.331392,0.331392
358,1011.9786,409.7888,1421.7674,0.208663,0.172112,0.208663,0.722842,0.292706,0.722842,110.0861,44.5781,154.6641,3.51937,1.17549,4.69486,31.2800,37.9229,0.208663,0.172112,0.208663
360,228.0583,1479.7991,1707.8574,0.145252,0.221277,0.221277,0.162899,1.057,1.057,21.6706,140.6135,162.2840,0.552097,5.45744,6.00953,39.2514,25.7655,0.145252,0.221277,0.221277
362,978.6794,1.8,980.4794,0.213115,0.168808,0.213115,0.699057,0.00128571,0.699057,110.1386,0.202568,110.3412,3.47619,0.00506423,3.48125,31.6837,39.9999,0.213115,0.168808,0.213115
364,2.4,934.2668,936.6668,0.265957,0.330165,0.330165,0.00171429,0.667333,0.667333,0.42553,165.6492,166.0748,0.0106383,5.14104,5.15168,39.9998,32.2210,0.265957,0.330165,0.330165
366,1428.1864,221.4583,1649.6447,0.316807,0.212438,0.316807,1.02013,0.158185,1.02013,198.6736,30.8068,229.4804,7.54098,0.784104,8.32509,26.3459,39.2892,0.316807,0.212438,0.316807
368,228.0583,1479.7991,1707.8574,0.148533,0.226277,0.226277,0.162899,1.057,1.057,22.1602,143.7906,165.9508,0.564572,5.58075,6.14532,39.2514,25.7655,0.148533,0.226277,0.226277
370,106.8000,895.5258,1002.3258,0.153754,0.187238,0.187238,0.0762857,0.639661,0.639661,10.8942,91.3490,102.2432,0.273682,2.79461,3.06829,39.8062,32.6876,0.153754,0.187238,0.187238
372,577.5706,4409.0031,4986.5737,0.180945,0.28438,0.28438,0.144393,1.10225,1.10225,102.9283,785.7241,888.6523,1.74181,20.8972,22.6390,59.0928,37.5995,0.180945,0.28438,0.28438
374,4556.6075,1188.1900,5744.7974,0.294677,0.1907,0.294677,1.13915,0.297047,1.13915,822.6773,214.5229,1037.2002,22.3788,3.77647,26.1553,36.7614,56.8052,0.294677,0.1907,0.294677
376,106.8000,895.5258,1002.3258,0.136649,0.166408,0.166408,0.0762857,0.639661,0.639661,9.68227,81.1866,90.8689,0.243235,2.48372,2.72695,39.8062,32.6876,0.136649,0.166408,0.166408
378,1268.1998,286.0934,1554.2932,0.382341,0.277274,0.382341,0.905857,0.204352,0.905857,227.8892,51.4095,279.2987,8.08142,1.32211,9.40353,28.1991,38.8846,0.382341,0.277274,0.382341
380,1343.3390,351.0000,1694.3390,0.0223051,0.0158654,0.0223051,0.959528,0.250714,0.959528,13.6430,3.56476,17.2077,0.499389,0.0928126,0.592201,27.3193,38.4081,0.0223051,0.0158654,0.0223051
382,134.4000,1111.3609,1245.7609,0.121379,0.160251,0.160251,0.096,0.793829,0.793829,10.7961,89.2734,100.0695,0.271889,2.96828,3.24017,39.7076,30.0758,0.121379,0.160251,0.160251
384,287.8934,1081.7647,1369.6580,0.124681,0.159251,0.159251,0.205638,0.772689,0.772689,23.2552,87.3817,110.6369,0.598245,2.8712,3.46944,38.8723,30.4339,0.124681,0.159251,0.159251
386,109.2000,1325.6337,1434.8337,0.127816,0.184807,0.184807,0.078,0.946881,0.946881,9.25809,112.3885,121.6466,0.232625,4.08311,4.31574,39.7983,27.5252,0.127816,0.184807,0.184807
388,898.7586,19.2000,917.9586,0.329656,0.269131,0.329656,0.64197,0.0137143,0.64197,161.2202,3.44412,164.6643,4.93803,0.086122,5.02415,32.6487,39.9911,0.329656,0.269131,0.329656
390,19.2000,,19.2000,0.268079,,0.268079,0.0137143,,0.0137143,3.43066,,3.43066,0.0857854,,0.0857854,39.9911,,0.268079,,0.268079
391,1111.3609,134.4000,1245.7609,0.229522,0.173847,0.229522,0.793829,0.096,0.793829,127.8632,15.4629,143.3260,4.25137,0.389418,4.64078,30.0758,39.7076,0.229522,0.173847,0.229522
393,109.2000,1325.6337,1434.8337,0.0522157,0.075498,0.075498,0.078,0.946881,0.946881,3.78214,45.9133,49.6955,0.0950326,1.66805,1.76308,39.7983,27.5252,0.0522157,0.075498,0.075498
395,2702.3133,,2702.3133,0.152058,,0.152058,0.409441,,0.409441,560.2220,,560.2220,6.84847,,6.84847,81.8025,,0.152058,,0.152058
396,109.2000,1325.6337,1434.8337,0.109144,0.15781,0.15781,0.078,0.946881,0.946881,7.90564,95.9706,103.8762,0.198643,3.48664,3.68528,39.7983,27.5252,0.109144,0.15781,0.15781
398,801.0067,93.0000,894.0067,0.0151988,0.0128963,0.0151988,0.572148,0.0664286,0.572148,6.86062,0.796545,7.65717,0.202905,0.0199892,0.222895,33.8119,39.8488,0.0151988,0.0128963,0.0151988
400,256.5405,,256.5405,0.137746,,0.137746,0.183243,,0.183243,23.0158,,23.0158,0.588959,,0.588959,39.0788,,0.137746,,0.137746
401,82.8000,735.0009,817.8009,0.287639,0.331711,0.331711,0.0591429,0.525001,0.525001,15.8290,140.5109,156.3398,0.396942,4.06346,4.4604,39.8772,34.5791,0.287639,0.331711,0.331711
403,0.0000,0.0000,0.0000,0.112366,0.112366,0.112366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.112366,0.112366,0.112366
405,0.0000,0.0000,0.0000,0.180198,0.180198,0.180198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,40.0000,0.180198,0.180198,0.180198
407,522.0000,1916.9390,2438.9390,0.15223,0.263894,0.263894,0.372857,1.36924,1.36924,48.8404,179.3565,228.1969,1.3244,8.43113,9.75553,36.8775,21.2731,0.15223,0.263894,0.263894
409,1921.0092,772.8348,2693.8440,0.142064,0.0883597,0.142064,1.37215,0.552025,1.37215,96.5864,38.8574,135.4438,4.54844,1.13812,5.68656,21.2351,34.1416,0.142064,0.0883597,0.142064
411,522.0000,1916.9390,2438.9390,0.153795,0.266607,0.266607,0.372857,1.36924,1.36924,49.3426,181.2006,230.5431,1.33801,8.51782,9.85584,36.8775,21.2731,0.153795,0.266607,0.266607
413,772.8348,1921.0092,2693.8440,0.492944,0.792551,0.792551,0.552025,1.37215,1.37215,216.7786,538.8392,755.6179,6.3494,25.3750,31.7244,34.1416,21.2351,0.492944,0.792551,0.792551
415,1921.0092,772.8348,2693.8440,0.221848,0.137983,0.221848,1.37215,0.552025,1.37215,150.8300,60.6799,211.5099,7.10287,1.7773,8.88017,21.2351,34.1416,0.221848,0.137983,0.221848
417,772.8348,1921.0092,2693.8440,0.164882,0.265095,0.265095,0.552025,1.37215,1.37215,72.5089,180.2329,252.7418,2.12377,8.48751,10.6113,34.1416,21.2351,0.164882,0.265095,0.265095
419,126.4573,739.9575,866.4149,0.194866,0.224306,0.224306,0.0903267,0.528541,0.528541,16.3205,95.4982,111.8186,0.410704,2.76629,3.17699,39.7378,34.5222,0.194866,0.224306,0.224306
421,739.9575,126.4573,866.4149,0.204924,0.178027,0.204924,0.528541,0.0903267,0.528541,87.2462,14.9102,102.1564,2.52725,0.375215,2.90247,34.5222,39.7378,0.204924,0.178027,0.204924
423,126.4573,739.9575,866.4149,0.184057,0.211864,0.211864,0.0903267,0.528541,0.528541,15.4151,90.2008,105.6160,0.387922,2.61284,3.00076,39.7378,34.5222,0.184057,0.211864,0.211864
425,126.4573,739.9575,866.4149,0.116917,0.134581,0.134581,0.0903267,0.528541,0.528541,9.7921,57.2979,67.0900,0.246418,1.65974,1.90616,39.7378,34.5222,0.116917,0.134581,0.134581
427,980.5349,27.6131,1008.1479,0.301305,0.238594,0.301305,0.700382,0.0197236,0.700382,155.9001,4.39034,160.2905,4.924,0.109805,5.03381,31.6612,39.9829,0.301305,0.238594,0.301305
429,325.6651,,325.6651,0.110276,,0.110276,0.232618,,0.232618,23.1053,,23.1053,0.598553,,0.598553,38.6019,,0.110276,,0.110276
430,1211.4131,4647.7892,5859.2023,0.223323,0.860003,0.860003,0.865295,3.31985,3.31985,130.1881,499.4886,629.6768,4.50893,66.6185,71.1275,28.8734,7.49774,0.223323,0.860003,0.860003
432,183.2028,,183.2028,0.29765,,0.29765,0.130859,,0.130859,35.8920,,35.8920,0.908839,,0.908839,39.4922,,0.29765,,0.29765
433,2003.1589,,2003.1589,0.240855,,0.240855,1.43083,,1.43083,164.7057,,164.7057,8.04116,,8.04116,20.4828,,0.240855,,0.240855
434,522.0000,1916.9390,2438.9390,0.153785,0.26659,0.26659,0.372857,1.36924,1.36924,49.3394,181.1891,230.5285,1.33793,8.51728,9.85521,36.8775,21.2731,0.153785,0.26659,0.26659
436,1634.2333,,1634.2333,0.412901,,0.412901,1.16731,,1.16731,270.9052,,270.9052,11.2463,,11.2463,24.0884,,0.412901,,0.412901
437,1634.2333,,1634.2333,0.245884,,0.245884,1.16731,,1.16731,161.3250,,161.3250,6.6972,,6.6972,24.0884,,0.245884,,0.245884
438,455.6427,,455.6427,0.116231,,0.116231,0.325459,,0.325459,33.1116,,33.1116,0.882665,,0.882665,37.5132,,0.116231,,0.116231
439,1176.8724,309.7278,1486.6002,0.386582,0.292409,0.386582,0.840623,0.221234,0.840623,222.0699,58.4441,280.5140,7.58262,1.50945,9.09207,29.2867,38.7188,0.386582,0.292409,0.386582
441,2995.0962,,2995.0962,1.2311,,1.2311,2.13935,,2.13935,828.9198,,828.9198,61.4546,,61.4546,13.4883,,1.2311,,1.2311
442,190.8252,1928.4148,2119.2400,0.108967,0.203117,0.203117,0.136304,1.37744,1.37744,13.6732,138.1767,151.8499,0.34656,6.52821,6.87477,39.4540,21.1661,0.108967,0.203117,0.203117
444,2124.6513,,2124.6513,0.39946,,0.39946,1.51761,,1.51761,274.7450,,274.7450,14.1452,,14.1452,19.4232,,0.39946,,0.39946
445,1622.8887,,1622.8887,0.0280539,,0.0280539,1.15921,,1.15921,18.3695,,18.3695,0.758805,,0.758805,24.2084,,0.0280539,,0.0280539
446,1622.8887,,1622.8887,0.0898225,,0.0898225,1.15921,,1.15921,58.8151,,58.8151,2.42953,,2.42953,24.2084,,0.0898225,,0.0898225
447,1622.8887,,1622.8887,0.0900183,,0.0900183,1.15921,,1.15921,58.9433,,58.9433,2.43483,,2.43483,24.2084,,0.0900183,,0.0900183
448,1622.8887,,1622.8887,0.0896688,,0.0896688,1.15921,,1.15921,58.7145,,58.7145,2.42537,,2.42537,24.2084,,0.0896688,,0.0896688
449,1734.3370,,1734.3370,0.176934,,0.176934,1.23881,,1.23881,117.9002,,117.9002,5.11438,,5.11438,23.0527,,0.176934,,0.176934
450,681.9370,,681.9370,0.119699,,0.119699,0.487098,,0.487098,47.8617,,47.8617,1.36045,,1.36045,35.1807,,0.119699,,0.119699
451,397.0082,,397.0082,0.195752,,0.195752,0.283577,,0.283577,49.2616,,49.2616,1.29525,,1.29525,38.0324,,0.195752,,0.195752
452,2590.8167,,2590.8167,0.523501,,0.523501,1.85058,,1.85058,359.6649,,359.6649,22.6049,,22.6049,15.9109,,0.523501,,0.523501
453,2317.8167,,2317.8167,0.644626,,0.644626,1.65558,,1.65558,444.8725,,444.8725,24.9021,,24.9021,17.8649,,0.644626,,0.644626
454,1212.5648,,1212.5648,0.397859,,0.397859,0.866118,,0.866118,232.0461,,232.0461,8.04051,,8.04051,28.8596,,0.397859,,0.397859
455,2077.7597,,2077.7597,0.228651,,0.228651,1.48411,,1.48411,156.9727,,156.9727,7.91801,,7.91801,19.8248,,0.228651,,0.228651
456,601.8110,,601.8110,0.0105103,,0.0105103,0.429865,,0.429865,3.80104,,3.80104,0.105421,,0.105421,36.0559,,0.0105103,,0.0105103
457,2077.7597,,2077.7597,0.225291,,0.225291,1.48411,,1.48411,154.6663,,154.6663,7.80168,,7.80168,19.8248,,0.225291,,0.225291
458,99.7097,1619.2940,1719.0037,0.179821,0.295383,0.295383,0.0712212,1.15664,1.15664,11.9021,193.2903,205.1923,0.298831,7.97187,8.2707,39.8287,24.2465,0.179821,0.295383,0.295383
460,1619.2940,354.3881,1973.6821,0.478502,0.302282,0.478502,1.15664,0.253134,1.15664,313.1180,68.5270,381.6450,12.9139,1.78542,14.6993,24.2465,38.3815,0.478502,0.302282,0.478502
462,0.0000,1127.9540,1127.9540,0.204863,0.274289,0.274289,0.0000,0.805681,0.805681,0.0000,154.0503,154.0503,0.0000,5.15643,5.15643,40.0000,29.8754,0.204863,0.274289,0.274289
464,1382.6324,,1382.6324,0.207488,,0.207488,0.987595,,0.987595,128.4535,,128.4535,4.78133,,4.78133,26.8656,,0.207488,,0.207488
465,0.0000,1127.9540,1127.9540,0.223227,0.298877,0.298877,0.0000,0.805681,0.805681,0.0000,167.8599,167.8599,0.0000,5.61866,5.61866,40.0000,29.8754,0.223227,0.298877,0.298877
