"ID1","AB_Flow","BA_Flow","Tot_Flow","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF"
255,190.2000,404.3837,594.5837,0.240517,0.243628,0.243628,0.135857,0.288846,0.288846,34.2583,72.8364,107.0946,0.76244,1.64199,2.40443,44.9324,44.3586,0.240517,0.243628,0.243628
257,404.3837,190.2000,594.5837,0.122415,0.120852,0.122415,0.288846,0.135857,0.288846,36.5979,17.2137,53.8116,0.825047,0.383102,1.20815,44.3586,44.9324,0.122415,0.120852,0.122415
259,152.6306,583.9201,736.5507,0.110686,0.115415,0.115415,0.109022,0.417086,0.417086,12.6607,48.4362,61.0969,0.281568,1.12322,1.40479,44.9650,43.1227,0.110686,0.115415,0.115415
261,583.9201,152.6306,736.5507,0.124384,0.119287,0.124384,0.417086,0.109022,0.417086,52.2001,13.6446,65.8447,1.2105,0.303448,1.51395,43.1227,44.9650,0.124384,0.119287,0.124384
263,15.0000,238.0082,253.0082,0.0468107,0.0469487,0.0469487,0.0107143,0.170006,0.170006,0.52662,8.35599,8.88261,0.0117027,0.186236,0.197939,45.0000,44.8677,0.0468107,0.0469487,0.0469487
265,229.6082,9.6,239.2082,0.0489265,0.0487973,0.0489265,0.164006,0.00685714,0.164006,8.4032,0.351341,8.75454,0.187232,0.00780757,0.19504,44.8812,45.0000,0.0489265,0.0487973,0.0489265
267,238.0082,15.0000,253.0082,0.0639279,0.06374,0.0639279,0.170006,0.0107143,0.170006,11.3780,0.717075,12.0951,0.25359,0.015935,0.269525,44.8677,45.0000,0.0639279,0.06374,0.0639279
269,68.5716,383.5793,452.1509,0.0936986,0.0948482,0.0948482,0.0489797,0.273985,0.273985,4.81846,26.9537,31.7722,0.107084,0.606363,0.713448,44.9968,44.4515,0.0936986,0.0948482,0.0948482
271,15.0000,238.0082,253.0082,0.039888,0.0400056,0.0400056,0.0107143,0.170006,0.170006,0.44874,7.12025,7.56899,0.00997201,0.158694,0.168666,45.0000,44.8677,0.039888,0.0400056,0.0400056
273,15.0000,238.0082,253.0082,0.0669467,0.067144,0.067144,0.0107143,0.170006,0.170006,0.75315,11.9504,12.7035,0.0167367,0.266347,0.283084,45.0000,44.8677,0.0669467,0.067144,0.067144
275,15.0000,238.0082,253.0082,0.044812,0.0449441,0.0449441,0.0107143,0.170006,0.170006,0.504135,7.99922,8.50335,0.011203,0.178284,0.189487,45.0000,44.8677,0.044812,0.0449441,0.0449441
277,98.4000,938.4367,1036.8367,0.201878,0.23831,0.23831,0.0702857,0.670312,0.670312,14.8955,142.0577,156.9532,0.33108,3.72731,4.05839,44.9906,38.1127,0.201878,0.23831,0.23831
279,938.4367,98.4000,1036.8367,0.103285,0.0874956,0.103285,0.670312,0.0702857,0.670312,61.5690,6.45583,68.0248,1.61545,0.143493,1.75894,38.1127,44.9906,0.103285,0.0874956,0.103285
281,318.3877,580.8979,899.2857,0.17976,0.186151,0.186151,0.22742,0.414927,0.414927,42.6242,77.7677,120.3919,0.953888,1.80224,2.75613,44.6847,43.1505,0.17976,0.186151,0.186151
283,25.8000,577.4501,603.2501,0.173183,0.180474,0.180474,0.0184286,0.412464,0.412464,3.35108,75.0033,78.3543,0.0744688,1.73691,1.81138,44.9998,43.1819,0.173183,0.180474,0.180474
285,577.4501,25.8000,603.2501,0.166773,0.160035,0.166773,0.412464,0.0184286,0.412464,69.3090,3.09667,72.4057,1.60505,0.0688152,1.67386,43.1819,44.9998,0.166773,0.160035,0.166773
287,945.8772,368.3594,1314.2365,0.184037,0.156997,0.184037,0.675627,0.263114,0.675627,110.1710,42.9047,153.0757,2.90127,0.963857,3.86513,37.9733,44.5135,0.184037,0.156997,0.184037
289,0.0000,35.1148,35.1148,0.118759,0.11876,0.11876,0.0000,0.025082,0.025082,0.0000,3.12764,3.12764,0.0000,0.0695038,0.0695038,45.0000,44.9996,0.118759,0.11876,0.11876
291,35.1148,0.0000,35.1148,0.121273,0.121272,0.121273,0.025082,0.0000,0.025082,3.19383,0.0000,3.19383,0.0709747,0.0000,0.0709747,44.9996,45.0000,0.121273,0.121272,0.121273
293,0.0000,,0.0000,0.165471,,0.165471,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.165471,,0.165471
294,1124.2507,,1124.2507,0.324393,,0.324393,0.170341,,0.170341,545.4314,,545.4314,6.07832,,6.07832,89.7339,,0.324393,,0.324393
295,0.0000,0.0000,0.0000,0.139107,0.139107,0.139107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.139107,0.139107,0.139107
297,319.9774,512.6402,832.6176,0.110021,0.112457,0.112457,0.228555,0.366172,0.366172,26.2154,42.0001,68.2155,0.586738,0.96083,1.54757,44.6799,43.7123,0.110021,0.112457,0.112457
299,512.6402,319.9774,832.6176,0.113181,0.11073,0.113181,0.366172,0.228555,0.366172,42.2708,26.3844,68.6551,0.967022,0.59052,1.55754,43.7123,44.6799,0.113181,0.11073,0.113181
301,216.8913,0.0000,216.8913,0.105137,0.104903,0.105137,0.154922,0.0000,0.154922,17.0644,0.0000,17.0644,0.380054,0.0000,0.380054,44.8998,45.0000,0.105137,0.104903,0.105137
303,0.0000,216.8913,216.8913,0.105405,0.10564,0.10564,0.0000,0.154922,0.154922,0.0000,17.1461,17.1461,0.0000,0.381875,0.381875,45.0000,44.8998,0.105405,0.10564,0.10564
305,2.4,609.5901,611.9901,0.11504,0.120738,0.120738,0.00171429,0.435421,0.435421,0.207072,52.5954,52.8025,0.0046016,1.22668,1.23128,45.0000,42.8763,0.11504,0.120738,0.120738
307,293.6222,1619.0969,1912.7190,0.263013,0.504319,0.504319,0.20973,1.1565,1.1565,57.6010,317.6247,375.2257,1.28711,13.6090,14.8961,44.7523,23.3393,0.263013,0.504319,0.504319
309,1403.2871,286.4222,1689.7093,0.241949,0.151594,0.241949,1.00235,0.204587,1.00235,158.7314,32.3984,191.1298,5.65873,0.723663,6.38239,28.0507,44.7700,0.241949,0.151594,0.241949
311,825.3998,9.6,834.9998,0.0502951,0.044788,0.0502951,0.589571,0.00685714,0.589571,27.7260,0.322474,28.0485,0.691893,0.00716608,0.699059,40.0727,45.0000,0.0502951,0.044788,0.0502951
313,2.4,609.5901,611.9901,0.108516,0.113891,0.113891,0.00171429,0.435421,0.435421,0.195329,49.6127,49.8080,0.00434064,1.15711,1.16145,45.0000,42.8763,0.108516,0.113891,0.113891
315,609.5901,2.4,611.9901,0.113579,0.108219,0.113579,0.435421,0.00171429,0.435421,49.4768,0.194794,49.6716,1.15394,0.00432875,1.15827,42.8763,45.0000,0.113579,0.108219,0.113579
317,51.0000,195.1899,246.1899,0.125202,0.125402,0.125402,0.0364286,0.139421,0.139421,4.78885,18.3281,23.1170,0.106422,0.407954,0.514376,44.9987,44.9269,0.125202,0.125402,0.125402
319,2.4,609.5901,611.9901,0.107477,0.112801,0.112801,0.00171429,0.435421,0.435421,0.193459,49.1378,49.3313,0.00429909,1.14604,1.15034,45.0000,42.8763,0.107477,0.112801,0.112801
321,2.4,609.5901,611.9901,0.109108,0.114512,0.114512,0.00171429,0.435421,0.435421,0.196394,49.8834,50.0798,0.00436432,1.16343,1.16779,45.0000,42.8763,0.109108,0.114512,0.114512
323,195.1899,51.0000,246.1899,0.245856,0.245464,0.245856,0.139421,0.0364286,0.139421,35.9331,9.38874,45.3218,0.799812,0.208645,1.00846,44.9269,44.9987,0.245856,0.245464,0.245856
325,2.4,609.5901,611.9901,0.106736,0.112023,0.112023,0.00171429,0.435421,0.435421,0.192125,48.7989,48.9910,0.00426944,1.13813,1.1424,45.0000,42.8763,0.106736,0.112023,0.112023
327,2.4,609.5901,611.9901,0.108219,0.113579,0.113579,0.00171429,0.435421,0.435421,0.194794,49.4768,49.6716,0.00432875,1.15394,1.15827,45.0000,42.8763,0.108219,0.113579,0.113579
329,2.4,609.5901,611.9901,0.106737,0.112024,0.112024,0.00171429,0.435421,0.435421,0.192127,48.7995,48.9916,0.00426949,1.13815,1.14242,45.0000,42.8763,0.106737,0.112024,0.112024
331,2.4,609.5901,611.9901,0.107477,0.112801,0.112801,0.00171429,0.435421,0.435421,0.193459,49.1378,49.3313,0.00429909,1.14604,1.15034,45.0000,42.8763,0.107477,0.112801,0.112801
333,6.6,565.4870,572.0870,0.269808,0.280476,0.280476,0.00471429,0.403919,0.403919,1.33555,114.4297,115.7652,0.0296789,2.64343,2.67311,45.0000,43.2884,0.269808,0.280476,0.280476
335,6.6,565.4870,572.0870,0.271585,0.282324,0.282324,0.00471429,0.403919,0.403919,1.34435,115.1835,116.5278,0.0298744,2.66084,2.69071,45.0000,43.2884,0.271585,0.282324,0.282324
337,6.6,565.4870,572.0870,0.274701,0.285563,0.285563,0.00471429,0.403919,0.403919,1.35977,116.5050,117.8648,0.0302171,2.69137,2.72159,45.0000,43.2884,0.274701,0.285563,0.285563
339,6.6,565.4870,572.0870,0.265659,0.276163,0.276163,0.00471429,0.403919,0.403919,1.31501,112.6699,113.9849,0.0292225,2.60277,2.632,45.0000,43.2884,0.265659,0.276163,0.276163
341,6.6,565.4870,572.0870,0.271145,0.281866,0.281866,0.00471429,0.403919,0.403919,1.34217,114.9969,116.3390,0.029826,2.65653,2.68636,45.0000,43.2884,0.271145,0.281866,0.281866
343,117.6000,1263.6000,1381.2000,0.11286,0.162592,0.162592,0.084,0.902571,0.902571,9.95072,106.9195,116.8702,0.221206,3.42418,3.64539,44.9840,31.2249,0.11286,0.162592,0.162592
345,808.4713,120.0000,928.4713,0.126076,0.11306,0.126076,0.577479,0.0857143,0.577479,68.5284,10.1716,78.7000,1.69882,0.22612,1.92494,40.3389,44.9830,0.126076,0.11306,0.126076
347,13.2000,114.5582,127.7582,0.278851,0.278942,0.278942,0.00942857,0.0818273,0.0818273,2.76062,23.9585,26.7191,0.0613472,0.532586,0.593933,45.0000,44.9852,0.278851,0.278942,0.278942
349,114.5582,13.2000,127.7582,0.233274,0.233197,0.233274,0.0818273,0.00942857,0.0818273,20.0360,2.30865,22.3447,0.445391,0.0513034,0.496694,44.9852,45.0000,0.233274,0.233197,0.233274
351,7.2,15.0000,22.2000,0.262988,0.262988,0.262988,0.00514286,0.0107143,0.0107143,1.42014,2.95861,4.37875,0.0315586,0.0657471,0.0973056,45.0000,45.0000,0.262988,0.262988,0.262988
353,27.0000,433.8000,460.8000,0.109203,0.111152,0.111152,0.0192857,0.309857,0.309857,2.21135,35.5291,37.7404,0.0491414,0.803628,0.85277,44.9998,44.2108,0.109203,0.111152,0.111152
355,334.2418,21.0000,355.2418,0.112314,0.111404,0.112314,0.238744,0.015,0.238744,27.9269,1.75461,29.6815,0.625665,0.0389915,0.664656,44.6356,44.9999,0.112314,0.111404,0.112314
357,7.2,15.0000,22.2000,0.153287,0.153287,0.153287,0.00514286,0.0107143,0.0107143,0.827748,1.72447,2.55222,0.0183944,0.0383217,0.0567161,45.0000,45.0000,0.153287,0.153287,0.153287
359,3804.9833,,3804.9833,0.51863,,0.51863,0.576513,,0.576513,2654.8433,,2654.8433,32.8896,,32.8896,80.7198,,0.51863,,0.51863
360,126.1134,1580.9229,1707.0363,0.11033,0.114415,0.114415,0.0315284,0.395231,0.395231,15.0733,188.9551,204.0284,0.231902,3.01468,3.24659,64.9988,62.6782,0.11033,0.114415,0.114415
362,15.0000,7.2,22.2000,0.264326,0.264325,0.264326,0.0107143,0.00514286,0.0107143,2.97366,1.42736,4.40102,0.0660814,0.031719,0.0978004,45.0000,45.0000,0.264326,0.264325,0.264326
364,15.0000,7.2,22.2000,0.453639,0.453639,0.453639,0.0107143,0.00514286,0.0107143,5.10344,2.44965,7.55308,0.11341,0.0544366,0.167846,45.0000,45.0000,0.453639,0.453639,0.453639
366,7.2,15.0000,22.2000,0.106447,0.106447,0.106447,0.00514286,0.0107143,0.0107143,0.574812,1.19752,1.77234,0.0127736,0.0266117,0.0393853,45.0000,45.0000,0.106447,0.106447,0.106447
368,3,7.2,10.2000,0.0576707,0.0576707,0.0576707,0.00214286,0.00514286,0.00514286,0.129759,0.311422,0.441181,0.00288353,0.00692048,0.00980401,45.0000,45.0000,0.0576707,0.0576707,0.0576707
370,7.2,3,10.2000,0.112669,0.112669,0.112669,0.00514286,0.00214286,0.00514286,0.608414,0.253506,0.86192,0.0135203,0.00563347,0.0191538,45.0000,45.0000,0.112669,0.112669,0.112669
372,3,7.2,10.2000,0.04996,0.04996,0.04996,0.00214286,0.00514286,0.00514286,0.11241,0.269784,0.382194,0.002498,0.0059952,0.0084932,45.0000,45.0000,0.04996,0.04996,0.04996
374,1580.9229,126.1134,1707.0363,0.204141,0.196853,0.204141,0.395231,0.0315284,0.395231,337.1366,26.8941,364.0306,5.37885,0.413763,5.79261,62.6782,64.9988,0.204141,0.196853,0.204141
376,0.0000,0.0000,0.0000,0.107199,0.107199,0.107199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.107199,0.107199,0.107199
378,3,7.2,10.2000,0.247176,0.247176,0.247176,0.00214286,0.00514286,0.00514286,0.556146,1.33475,1.8909,0.0123588,0.0296611,0.0420199,45.0000,45.0000,0.247176,0.247176,0.247176
380,0.0000,0.0000,0.0000,0.062264,0.062264,0.062264,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.062264,0.062264,0.062264
382,0.0000,0.0000,0.0000,0.186512,0.186512,0.186512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.186512,0.186512,0.186512
384,803.4957,15.6000,819.0957,0.00422877,0.00420831,0.00422877,0.200874,0.0039,0.200874,3.66314,0.0711204,3.73426,0.05663,0.00109416,0.0577242,64.6854,65.0000,0.00422877,0.00420831,0.00422877
386,15.6000,803.4957,819.0957,0.17848,0.179348,0.179348,0.0039,0.200874,0.200874,3.01631,155.3583,158.3746,0.0464047,2.40175,2.44816,65.0000,64.6854,0.17848,0.179348,0.179348
388,110.3220,555.6000,665.9220,0.0303636,0.031493,0.031493,0.0788015,0.396857,0.396857,2.51159,12.6488,15.1604,0.0558295,0.291625,0.347455,44.9868,43.3734,0.0303636,0.031493,0.031493
390,0.0000,0.0000,0.0000,0.028868,0.028868,0.028868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.028868,0.028868,0.028868
392,555.6000,110.3220,665.9220,0.135037,0.130194,0.135037,0.396857,0.0788015,0.396857,54.2360,10.7693,65.0053,1.25044,0.239388,1.48983,43.3734,44.9868,0.135037,0.130194,0.135037
394,117.6000,555.6000,673.2000,0.203986,0.21156,0.21156,0.084,0.396857,0.396857,17.9852,84.9707,102.9558,0.399812,1.95905,2.35886,44.9840,43.3734,0.203986,0.21156,0.21156
396,555.6000,117.6000,673.2000,0.323641,0.312054,0.323641,0.396857,0.084,0.396857,129.9865,27.5133,157.4998,2.99692,0.611625,3.60854,43.3734,44.9840,0.323641,0.312054,0.323641
398,347.0549,0.0000,347.0549,0.211084,0.209172,0.211084,0.247896,0.0000,0.247896,54.4456,0.0000,54.4456,1.22096,0.0000,1.22096,44.5924,45.0000,0.211084,0.209172,0.211084
400,0.0000,347.0549,347.0549,0.0644867,0.0650761,0.0650761,0.0000,0.247896,0.247896,0.0000,16.7853,16.7853,0.0000,0.376416,0.376416,45.0000,44.5924,0.0644867,0.0650761,0.0650761
402,38.4000,54.6000,93.0000,0.266997,0.267003,0.267003,0.0274286,0.039,0.039,7.68941,10.9334,18.6228,0.170878,0.242973,0.41385,44.9994,44.9984,0.266997,0.267003,0.267003
404,1087.8000,209.4000,1297.2000,0.147231,0.115124,0.147231,0.777,0.149571,0.777,93.7357,18.0440,111.7797,2.6693,0.401783,3.07108,35.1162,44.9098,0.147231,0.115124,0.147231
406,10.8000,162.6000,173.4000,0.275597,0.275856,0.275856,0.00771429,0.116143,0.116143,2.23234,33.6091,35.8414,0.0496075,0.747571,0.797178,45.0000,44.9577,0.275597,0.275856,0.275856
408,162.6000,10.8000,173.4000,0.112751,0.112645,0.112751,0.116143,0.00771429,0.116143,13.7371,0.912427,14.6495,0.305556,0.0202762,0.325832,44.9577,45.0000,0.112751,0.112645,0.112751
410,6567.0192,,6567.0192,0.0637428,,0.0637428,0.995003,,0.995003,394.6450,,394.6450,6.97667,,6.97667,56.5664,,0.0637428,,0.0637428
411,48.6000,552.7501,601.3501,0.0925943,0.0960112,0.0960112,0.0347143,0.394822,0.394822,3.37498,38.3852,41.7602,0.0750014,0.884504,0.959505,44.9989,43.3974,0.0925943,0.0960112,0.0960112
413,552.7501,48.6000,601.3501,0.14057,0.135567,0.14057,0.394822,0.0347143,0.394822,56.1998,4.94131,61.1411,1.295,0.10981,1.40481,43.3974,44.9989,0.14057,0.135567,0.14057
415,63.0000,28.8000,91.8000,0.0197504,0.0197494,0.0197504,0.045,0.0205714,0.045,0.933156,0.426586,1.35974,0.0207379,0.00947973,0.0302177,44.9975,44.9998,0.0197504,0.0197494,0.0197504
417,28.8000,63.0000,91.8000,0.17299,0.172999,0.172999,0.0205714,0.045,0.045,3.73657,8.17375,11.9103,0.0830353,0.181649,0.264684,44.9998,44.9975,0.17299,0.172999,0.172999
419,9.6,8.4,18.0000,0.135283,0.135283,0.135283,0.00685714,0.006,0.00685714,0.974035,0.852281,1.82632,0.0216452,0.0189396,0.0405848,45.0000,45.0000,0.135283,0.135283,0.135283
421,409.8000,100.2000,510.0000,0.137309,0.135303,0.137309,0.292714,0.0715714,0.292714,41.5763,10.1658,51.7421,0.93782,0.225956,1.16378,44.3329,44.9901,0.137309,0.135303,0.137309
423,1181.7442,702.6000,1884.3442,1.09737,0.867538,1.09737,0.844103,0.501857,0.844103,714.7035,424.9233,1139.6269,21.6136,10.1589,31.7724,33.0673,41.8278,1.09737,0.867538,1.09737
425,183.6000,428.0899,611.6899,0.175725,0.178498,0.178498,0.131143,0.305778,0.305778,24.1647,56.3435,80.5082,0.53772,1.27356,1.81128,44.9392,44.2411,0.175725,0.178498,0.178498
427,9,70.2000,79.2000,0.202528,0.202543,0.202543,0.00642857,0.0501429,0.0501429,1.36706,10.6631,12.0302,0.0303792,0.236976,0.267355,45.0000,44.9966,0.202528,0.202543,0.202543
429,419.0899,113.4000,532.4899,0.191374,0.188403,0.191374,0.29935,0.081,0.29935,59.1994,16.0185,75.2179,1.33672,0.356081,1.6928,44.2872,44.9857,0.191374,0.188403,0.191374
431,440.3334,633.0000,1073.3334,0.205444,0.212864,0.212864,0.314524,0.452143,0.452143,66.6044,95.7470,162.3513,1.50773,2.24571,3.75344,44.1753,42.6354,0.205444,0.212864,0.212864
433,633.0000,440.3334,1073.3334,0.160576,0.154979,0.160576,0.452143,0.314524,0.452143,72.2278,50.2438,122.4716,1.69408,1.13737,2.83145,42.6354,44.1753,0.160576,0.154979,0.160576
435,113.4000,419.0899,532.4899,0.175607,0.178376,0.178376,0.081,0.29935,0.29935,14.9306,55.1786,70.1092,0.331897,1.24593,1.57782,44.9857,44.2872,0.175607,0.178376,0.178376
437,419.0899,,419.0899,0.0134992,,0.0134992,0.29935,,0.29935,4.17581,,4.17581,0.0942894,,0.0942894,44.2872,,0.0134992,,0.0134992
438,113.4000,419.0899,532.4899,0.174246,0.176994,0.176994,0.081,0.29935,0.29935,14.8149,54.7512,69.5661,0.329325,1.23628,1.5656,44.9857,44.2872,0.174246,0.176994,0.176994
440,0.0000,0.0000,0.0000,0.108653,0.108653,0.108653,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.108653,0.108653,0.108653
442,113.4000,419.0899,532.4899,0.167172,0.169808,0.169808,0.081,0.29935,0.29935,14.2134,52.5283,66.7418,0.315955,1.18608,1.50204,44.9857,44.2872,0.167172,0.169808,0.169808
444,419.0899,113.4000,532.4899,0.175362,0.172639,0.175362,0.29935,0.081,0.29935,54.2462,14.6783,68.9244,1.22487,0.326288,1.55116,44.2872,44.9857,0.175362,0.172639,0.175362
446,113.4000,,113.4000,0.00599791,,0.00599791,0.081,,0.081,0.50996,,0.50996,0.0113361,,0.0113361,44.9857,,0.00599791,,0.00599791
447,702.6000,1181.7442,1884.3442,0.29022,0.367107,0.367107,0.501857,0.844103,0.844103,142.1507,239.0917,381.2424,3.39847,7.23045,10.6289,41.8278,33.0673,0.29022,0.367107,0.367107
449,11.4000,351.6270,363.0270,0.126224,0.127424,0.127424,0.00814286,0.251162,0.251162,1.07922,33.2878,34.3670,0.0239826,0.746762,0.770744,45.0000,44.5762,0.126224,0.127424,0.127424
451,351.6270,11.4000,363.0270,0.126918,0.125723,0.126918,0.251162,0.00814286,0.251162,33.1556,1.07493,34.2305,0.743796,0.0238873,0.767683,44.5762,45.0000,0.126918,0.125723,0.126918
453,8103.7177,,8103.7177,0.135015,,0.135015,1.22784,,1.22784,777.5760,,777.5760,18.2353,,18.2353,42.6411,,0.135015,,0.135015
454,108.0000,771.0942,879.0942,0.125084,0.137586,0.137586,0.0771429,0.550782,0.550782,10.1290,72.3186,82.4476,0.225151,1.76819,1.99334,44.9876,40.8997,0.125084,0.137586,0.137586
456,771.0942,108.0000,879.0942,0.252886,0.229907,0.252886,0.550782,0.0771429,0.550782,132.9235,18.6174,151.5409,3.24998,0.413833,3.66382,40.8997,44.9876,0.252886,0.229907,0.252886
458,0.0000,0.0000,0.0000,0.0158627,0.0158627,0.0158627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0158627,0.0158627,0.0158627
460,1088.8310,,1088.8310,0.488293,,0.488293,0.164974,,0.164974,795.3606,,795.3606,8.86115,,8.86115,89.7582,,0.488293,,0.488293
461,0.0000,,0.0000,0.209233,,0.209233,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.209233,,0.209233
462,826.5285,0.0000,826.5285,0.132097,0.11758,0.132097,0.590378,0.0000,0.590378,72.8874,0.0000,72.8874,1.8197,0.0000,1.8197,40.0547,45.0000,0.132097,0.11758,0.132097
464,0.0000,826.5285,826.5285,0.126231,0.141816,0.141816,0.0000,0.590378,0.590378,0.0000,78.2499,78.2499,0.0000,1.95358,1.95358,45.0000,40.0547,0.126231,0.141816,0.141816
466,0.0000,0.0000,0.0000,0.033804,0.033804,0.033804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.033804,0.033804,0.033804
468,211.0242,16.8000,227.8242,0.0102677,0.0102467,0.0102677,0.150732,0.012,0.150732,1.62172,0.129108,1.75083,0.0361123,0.00286907,0.0389814,44.9077,45.0000,0.0102677,0.0102467,0.0102677
470,16.8000,211.0242,227.8242,0.137068,0.13735,0.13735,0.012,0.150732,0.150732,1.72706,21.6935,23.4206,0.0383791,0.483068,0.521448,45.0000,44.9077,0.137068,0.13735,0.13735
472,302.0251,8.4,310.4251,0.27316,0.271524,0.27316,0.215732,0.006,0.215732,61.5053,1.7106,63.2159,1.37502,0.0380134,1.41303,44.7305,45.0000,0.27316,0.271524,0.27316
474,8.4,302.0251,310.4251,0.138196,0.139029,0.139029,0.006,0.215732,0.215732,0.870635,31.3040,32.1746,0.0193474,0.699835,0.719182,45.0000,44.7305,0.138196,0.139029,0.139029
476,466.2000,849.1569,1315.3569,0.124316,0.124911,0.124911,0.11655,0.212289,0.212289,62.7263,114.2524,176.9786,0.965936,1.76782,2.73375,64.9383,64.6290,0.124316,0.124911,0.124911
478,849.1569,466.2000,1315.3569,0.115331,0.114782,0.115331,0.212289,0.11655,0.212289,105.4899,57.9156,163.4055,1.63224,0.891855,2.52409,64.6290,64.9383,0.115331,0.114782,0.115331
480,555.6000,117.6000,673.2000,0.133271,0.128499,0.133271,0.396857,0.084,0.396857,53.5265,11.3296,64.8561,1.23409,0.251858,1.48594,43.3734,44.9840,0.133271,0.128499,0.133271
482,75.0000,168.6905,243.6905,0.0195231,0.0195418,0.0195418,0.0535714,0.120493,0.120493,1.09807,2.4698,3.56787,0.0244039,0.054942,0.0793459,44.9958,44.9528,0.0195231,0.0195418,0.0195418
484,168.6905,,168.6905,0.0657983,,0.0657983,0.120493,,0.120493,8.31593,,8.31593,0.184993,,0.184993,44.9528,,0.0657983,,0.0657983
485,2700.2244,,2700.2244,0.123669,,0.123669,0.409125,,0.409125,481.1314,,481.1314,5.56556,,5.56556,86.4480,,0.123669,,0.123669
486,0.0000,0.0000,0.0000,0.111173,0.111173,0.111173,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.111173,0.111173,0.111173
488,0.0000,0.0000,0.0000,0.101964,0.101964,0.101964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.101964,0.101964,0.101964
490,0.0000,0.0000,0.0000,0.136192,0.136192,0.136192,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.136192,0.136192,0.136192
492,0.0000,0.0000,0.0000,0.163459,0.163459,0.163459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.163459,0.163459,0.163459
494,549.6000,26.4000,576.0000,0.142031,0.137057,0.142031,0.392571,0.0188571,0.392571,56.4945,2.71371,59.2082,1.30101,0.0603049,1.36131,43.4237,44.9998,0.142031,0.137057,0.142031
