"ID1","AB_Flow_PCE","BA_Flow_PCE","Tot_Flow_PCE","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF","AB_Flow_OD_Number","BA_Flow_OD_Number","AB_Flow","BA_Flow","Tot_Flow"
192,0.0000,0.0000,0.0000,0.238591,0.238591,0.238591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.238591,0.238591,0.238591,0.0000,0.0000,0.0000,0.0000,0.0000
194,0.0000,0.0000,0.0000,0.479745,0.479745,0.479745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.479745,0.479745,0.479745,0.0000,0.0000,0.0000,0.0000,0.0000
196,57.0000,,57.0000,0.131876,,0.131876,0.00863636,,0.00863636,11.2566,,11.2566,0.125283,,0.125283,89.8500,,0.131876,,0.131876,57.0000,,57.0000,,57.0000
197,0.0000,0.0000,0.0000,0.666491,0.666491,0.666491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.666491,0.666491,0.666491,0.0000,0.0000,0.0000,0.0000,0.0000
199,0.0000,0.0000,0.0000,0.0393867,0.0393867,0.0393867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0393867,0.0393867,0.0393867,0.0000,0.0000,0.0000,0.0000,0.0000
201,0.0000,0.0000,0.0000,0.337575,0.337575,0.337575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.337575,0.337575,0.337575,0.0000,0.0000,0.0000,0.0000,0.0000
203,0.0000,0.0000,0.0000,0.183156,0.183156,0.183156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.183156,0.183156,0.183156,0.0000,0.0000,0.0000,0.0000,0.0000
205,0.0000,0.0000,0.0000,0.0541693,0.0541693,0.0541693,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0541693,0.0541693,0.0541693,0.0000,0.0000,0.0000,0.0000,0.0000
207,0.0000,0.0000,0.0000,0.0468707,0.0468707,0.0468707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0468707,0.0468707,0.0468707,0.0000,0.0000,0.0000,0.0000,0.0000
209,0.0000,0.0000,0.0000,0.275837,0.275837,0.275837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.275837,0.275837,0.275837,0.0000,0.0000,0.0000,0.0000,0.0000
211,0.0000,0.0000,0.0000,0.103985,0.103985,0.103985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.103985,0.103985,0.103985,0.0000,0.0000,0.0000,0.0000,0.0000
213,0.0000,0.0000,0.0000,0.134921,0.134921,0.134921,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.134921,0.134921,0.134921,0.0000,0.0000,0.0000,0.0000,0.0000
215,0.0000,,0.0000,0.265927,,0.265927,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,90.0000,,0.265927,,0.265927,0.0000,,0.0000,,0.0000
216,0.0000,,0.0000,0.395325,,0.395325,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,90.0000,,0.395325,,0.395325,0.0000,,0.0000,,0.0000
217,40.2000,197.4711,237.6711,0.0568585,0.0591513,0.0591513,0.0287143,0.141051,0.141051,1.70227,8.36191,10.0642,0.0380952,0.194678,0.232773,44.6846,42.9526,0.0568585,0.0591513,0.0591513,40.2000,197.4711,40.2000,197.4711,237.6711
219,197.4711,40.2000,237.6711,0.10713,0.102978,0.10713,0.141051,0.0287143,0.141051,15.1445,3.08302,18.2275,0.352586,0.0689951,0.421581,42.9526,44.6846,0.10713,0.102978,0.10713,197.4711,40.2000,197.4711,40.2000,237.6711
221,1347.6000,,1347.6000,1.17627,,1.17627,0.204182,,0.204182,2213.2686,,2213.2686,26.4191,,26.4191,83.7755,,1.17627,,1.17627,1347.6000,,1347.6000,,1347.6000
222,439.2000,54.6000,493.8000,0.0150834,0.0135514,0.0150834,0.313714,0.039,0.313714,4.41879,0.549331,4.96812,0.110411,0.0123318,0.122742,40.0214,44.5460,0.0150834,0.0135514,0.0150834,439.2000,54.6000,439.2000,54.6000,493.8000
224,54.6000,439.2000,493.8000,0.0299367,0.0333211,0.0333211,0.039,0.313714,0.313714,1.21354,9.76166,10.9752,0.0272424,0.243911,0.271153,44.5460,40.0214,0.0299367,0.0333211,0.0333211,54.6000,439.2000,54.6000,439.2000,493.8000
226,0.0000,0.0000,0.0000,0.144041,0.144041,0.144041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.144041,0.144041,0.144041,0.0000,0.0000,0.0000,0.0000,0.0000
228,321.8892,174.7167,496.6059,0.112619,0.108001,0.112619,0.229921,0.124798,0.229921,25.0427,13.5928,38.6354,0.604183,0.314493,0.918676,41.4488,43.2213,0.112619,0.108001,0.112619,321.8892,174.7167,321.8892,174.7167,496.6059
230,174.7167,321.8892,496.6059,0.112167,0.116964,0.116964,0.124798,0.229921,0.229921,14.1171,26.0086,40.1258,0.326624,0.627489,0.954113,43.2212,41.4488,0.112167,0.116964,0.116964,174.7167,321.8892,174.7167,321.8892,496.6059
232,52.2000,158.0001,210.2001,0.27141,0.27862,0.27862,0.0372857,0.112857,0.112857,10.5241,31.8546,42.3787,0.236127,0.733699,0.969827,44.5696,43.4164,0.27141,0.27862,0.27862,52.2000,158.0001,52.2000,158.0001,210.2001
234,158.0001,52.2000,210.2001,0.209195,0.203782,0.209195,0.112857,0.0372857,0.112857,23.9173,7.90177,31.8190,0.550881,0.177291,0.728172,43.4164,44.5696,0.209195,0.203782,0.209195,158.0001,52.2000,158.0001,52.2000,210.2001
236,215.4000,2230.3729,2445.7729,0.283232,0.348262,0.348262,0.05385,0.557593,0.557593,65.1148,674.2350,739.3498,1.0168,12.9459,13.9627,64.0388,52.0810,0.283232,0.348262,0.348262,215.4000,2230.3729,215.4000,2230.3729,2445.7729
238,2230.3729,215.4000,2445.7729,0.0784052,0.0637648,0.0784052,0.557593,0.05385,0.557593,151.7925,14.6595,166.4520,2.91455,0.228916,3.14346,52.0810,64.0388,0.0784052,0.0637648,0.0784052,2230.3729,215.4000,2230.3729,215.4000,2445.7729
240,0.0000,,0.0000,0.0284147,,0.0284147,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.0284147,,0.0284147,0.0000,,0.0000,,0.0000
241,0.0000,0.0000,0.0000,0.117596,0.117596,0.117596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.117596,0.117596,0.117596,0.0000,0.0000,0.0000,0.0000,0.0000
243,0.0000,0.0000,0.0000,0.818385,0.818385,0.818385,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.818385,0.818385,0.818385,0.0000,0.0000,0.0000,0.0000,0.0000
245,120.0000,,120.0000,0.0153845,,0.0153845,0.0181818,,0.0181818,2.75796,,2.75796,0.030769,,0.030769,89.6344,,0.0153845,,0.0153845,120.0000,,120.0000,,120.0000
246,1149.8046,,1149.8046,0.179777,,0.179777,0.174213,,0.174213,292.1228,,292.1228,3.44515,,3.44515,84.7926,,0.179777,,0.179777,1149.8046,,1149.8046,,1149.8046
247,135.3867,32.4000,167.7867,0.277725,0.271025,0.277725,0.0967048,0.0231429,0.0967048,27.3707,6.55021,33.9209,0.626671,0.146353,0.773024,43.6764,44.7562,0.277725,0.271025,0.277725,135.3867,32.4000,135.3867,32.4000,167.7867
249,32.4000,135.3867,167.7867,0.106088,0.108711,0.108711,0.0231429,0.0967048,0.0967048,2.56397,10.7138,13.2778,0.0572876,0.2453,0.302588,44.7562,43.6764,0.106088,0.108711,0.108711,32.4000,135.3867,32.4000,135.3867,167.7867
251,0.0000,0.0000,0.0000,0.056364,0.056364,0.056364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.056364,0.056364,0.056364,0.0000,0.0000,0.0000,0.0000,0.0000
253,0.0000,0.0000,0.0000,0.0951387,0.0951387,0.0951387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0951387,0.0951387,0.0951387,0.0000,0.0000,0.0000,0.0000,0.0000
255,0.0000,,0.0000,0.207479,,0.207479,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.207479,,0.207479,0.0000,,0.0000,,0.0000
256,0.0000,0.0000,0.0000,0.080468,0.080468,0.080468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.080468,0.080468,0.080468,0.0000,0.0000,0.0000,0.0000,0.0000
258,7570.5870,,7570.5870,0.300994,,0.300994,1.14706,,1.14706,2150.4177,,2150.4177,37.9784,,37.9784,56.6221,,0.300994,,0.300994,7570.5870,,7570.5870,,7570.5870
259,1939.2000,,1939.2000,0.35859,,0.35859,0.293818,,0.293818,935.4934,,935.4934,11.5896,,11.5896,80.7181,,0.35859,,0.35859,1939.2000,,1939.2000,,1939.2000
260,0.0000,0.0000,0.0000,0.147953,0.147953,0.147953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.147953,0.147953,0.147953,0.0000,0.0000,0.0000,0.0000,0.0000
262,0.0000,0.0000,0.0000,0.14592,0.14592,0.14592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.14592,0.14592,0.14592,0.0000,0.0000,0.0000,0.0000,0.0000
264,0.0000,,0.0000,0.442331,,0.442331,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,90.0000,,0.442331,,0.442331,0.0000,,0.0000,,0.0000
265,76.2000,,76.2000,0.190493,,0.190493,0.0544286,,0.0544286,10.7236,,10.7236,0.241926,,0.241926,44.3261,,0.190493,,0.190493,76.2000,,76.2000,,76.2000
266,4.2,70.2000,74.4000,0.21125,0.21406,0.21406,0.003,0.0501429,0.0501429,0.665125,11.1171,11.7822,0.0147875,0.25045,0.265238,44.9789,44.3884,0.21125,0.21406,0.21406,4.2,70.2000,4.2,70.2000,74.4000
268,0.0000,0.0000,0.0000,0.207647,0.207647,0.207647,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.207647,0.207647,0.207647,0.0000,0.0000,0.0000,0.0000,0.0000
270,0.0000,0.0000,0.0000,0.206475,0.206475,0.206475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.206475,0.206475,0.206475,0.0000,0.0000,0.0000,0.0000,0.0000
272,0.0000,0.0000,0.0000,0.217888,0.217888,0.217888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.217888,0.217888,0.217888,0.0000,0.0000,0.0000,0.0000,0.0000
274,0.0000,0.0000,0.0000,0.22256,0.22256,0.22256,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.22256,0.22256,0.22256,0.0000,0.0000,0.0000,0.0000,0.0000
276,3.0853,589.2054,592.2907,0.072771,0.076418,0.076418,0.000771325,0.147301,0.147301,0.243208,46.4459,46.6891,0.00374201,0.750432,0.754174,64.9940,61.8922,0.072771,0.076418,0.076418,3.0853,589.2054,3.0853,589.2054,592.2907
278,589.2054,3.0853,592.2907,0.038272,0.0364455,0.038272,0.147301,0.000771325,0.147301,23.2612,0.121805,23.3830,0.375835,0.00187409,0.377709,61.8922,64.9940,0.038272,0.0364455,0.038272,589.2054,3.0853,589.2054,3.0853,592.2907
279,0.0000,0.0000,0.0000,0.0800333,0.0800333,0.0800333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0800333,0.0800333,0.0800333,0.0000,0.0000,0.0000,0.0000,0.0000
281,0.0000,0.0000,0.0000,0.08848,0.08848,0.08848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.08848,0.08848,0.08848,0.0000,0.0000,0.0000,0.0000,0.0000
283,222.1718,219.6000,441.7718,0.11021,0.11013,0.11021,0.158694,0.156857,0.158694,17.4083,17.2068,34.6150,0.408092,0.403077,0.811169,42.6577,42.6885,0.11021,0.11013,0.11021,222.1718,219.6000,222.1718,219.6000,441.7718
285,235.9760,228.7132,464.6892,0.111583,0.111354,0.111583,0.168554,0.163367,0.168554,18.6475,18.0736,36.7211,0.43885,0.424471,0.863321,42.4918,42.5792,0.111583,0.111354,0.111583,235.9760,228.7132,235.9760,228.7132,464.6892
287,0.0000,0.0000,0.0000,0.105224,0.105224,0.105224,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.105224,0.105224,0.105224,0.0000,0.0000,0.0000,0.0000,0.0000
289,0.0000,0.0000,0.0000,0.0970787,0.0970787,0.0970787,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0970787,0.0970787,0.0970787,0.0000,0.0000,0.0000,0.0000,0.0000
291,1114.1166,114.0000,1228.1166,0.0730812,0.0664282,0.0730812,0.278529,0.0285,0.278529,79.6192,8.1469,87.7661,1.35702,0.126214,1.48323,58.6723,64.5485,0.0730812,0.0664282,0.0730812,1114.1166,114.0000,1114.1166,114.0000,1228.1166
293,114.0000,1114.1166,1228.1166,0.0696314,0.0766052,0.0766052,0.0285,0.278529,0.278529,8.53974,83.4585,91.9982,0.1323,1.42245,1.55475,64.5485,58.6723,0.0696314,0.0766052,0.0766052,114.0000,1114.1166,114.0000,1114.1166,1228.1166
295,194.0592,,194.0592,0.074638,,0.074638,0.0485148,,0.0485148,15.4861,,15.4861,0.241403,,0.241403,64.1504,,0.074638,,0.074638,194.0592,,194.0592,,194.0592
296,1472.6972,,1472.6972,0.057517,,0.057517,0.223136,,0.223136,117.3578,,117.3578,1.41175,,1.41175,83.1292,,0.057517,,0.057517,1472.6972,,1472.6972,,1472.6972
297,404.4000,,404.4000,0.338887,,0.338887,0.0612727,,0.0612727,202.0281,,202.0281,2.2841,,2.2841,88.4498,,0.338887,,0.338887,404.4000,,404.4000,,404.4000
298,0.0000,0.0000,0.0000,0.0312,0.0312,0.0312,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0312,0.0312,0.0312,0.0000,0.0000,0.0000,0.0000,0.0000
300,0.0000,0.0000,0.0000,0.091052,0.091052,0.091052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.091052,0.091052,0.091052,0.0000,0.0000,0.0000,0.0000,0.0000
302,0.0000,,0.0000,0.105835,,0.105835,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,90.0000,,0.105835,,0.105835,0.0000,,0.0000,,0.0000
303,81.5230,,81.5230,0.108305,,0.108305,0.0582307,,0.0582307,6.51459,,6.51459,0.147155,,0.147155,44.2701,,0.108305,,0.108305,81.5230,,81.5230,,81.5230
304,3,,3,0.106583,,0.106583,0.00214286,,0.00214286,0.239736,,0.239736,0.00532914,,0.00532914,44.9859,,0.106583,,0.106583,3,,3,,3
305,223.2228,241.7146,464.9374,0.109312,0.109886,0.109886,0.159445,0.172653,0.172653,17.3431,18.7798,36.1228,0.406684,0.442683,0.849367,42.6451,42.4226,0.109312,0.109886,0.109886,223.2228,241.7146,223.2228,241.7146,464.9374
307,96.4322,151.2228,247.6550,0.106278,0.107783,0.107783,0.0688801,0.108016,0.108016,7.53454,11.8155,19.3500,0.170811,0.271653,0.442464,44.1103,43.4948,0.106278,0.107783,0.107783,96.4322,151.2228,96.4322,151.2228,247.6550
309,0.0000,0.0000,0.0000,0.188235,0.188235,0.188235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.188235,0.188235,0.188235,0.0000,0.0000,0.0000,0.0000,0.0000
311,0.0000,0.0000,0.0000,0.119501,0.119501,0.119501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.119501,0.119501,0.119501,0.0000,0.0000,0.0000,0.0000,0.0000
313,0.0000,,0.0000,0.128571,,0.128571,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.128571,,0.128571,0.0000,,0.0000,,0.0000
314,49.2000,,49.2000,0.303902,,0.303902,0.0123,,0.0123,16.1567,,16.1567,0.2492,,0.2492,64.8345,,0.303902,,0.303902,49.2000,,49.2000,,49.2000
315,161.8088,,161.8088,0.0291409,,0.0291409,0.115578,,0.115578,3.4085,,3.4085,0.0785875,,0.0785875,43.3721,,0.0291409,,0.0291409,161.8088,,161.8088,,161.8088
316,17.7611,,17.7611,0.31541,,0.31541,0.00444027,,0.00444027,6.06431,,6.06431,0.0933672,,0.0933672,64.9512,,0.31541,,0.31541,17.7611,,17.7611,,17.7611
317,0.0000,0.0000,0.0000,0.0529213,0.0529213,0.0529213,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0529213,0.0529213,0.0529213,0.0000,0.0000,0.0000,0.0000,0.0000
319,0.0000,,0.0000,0.143483,,0.143483,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.143483,,0.143483,0.0000,,0.0000,,0.0000
320,0.0000,0.0000,0.0000,0.0538053,0.0538053,0.0538053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.0538053,0.0538053,0.0538053,0.0000,0.0000,0.0000,0.0000,0.0000
322,0.0000,3280.4207,3280.4207,0.0219307,0.0372658,0.0372658,0.0000,0.331356,0.331356,0.0000,107.9127,107.9127,0.0000,2.03746,2.03746,90.0000,52.9643,0.0219307,0.0372658,0.0372658,0.0000,3280.4207,0.0000,3280.4207,3280.4207
324,3280.4207,,3280.4207,0.0493302,,0.0493302,0.497033,,0.497033,199.6038,,199.6038,2.69707,,2.69707,74.0077,,0.0493302,,0.0493302,3280.4207,,3280.4207,,3280.4207
325,0.0000,0.0000,0.0000,0.01614,0.01614,0.01614,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.01614,0.01614,0.01614,0.0000,0.0000,0.0000,0.0000,0.0000
327,326.2707,,326.2707,0.0267211,,0.0267211,0.049435,,0.049435,12.9027,,12.9027,0.145305,,0.145305,88.7972,,0.0267211,,0.0267211,326.2707,,326.2707,,326.2707
328,170.4000,,170.4000,0.12726,,0.12726,0.0258182,,0.0258182,32.3268,,32.3268,0.361418,,0.361418,89.4443,,0.12726,,0.12726,170.4000,,170.4000,,170.4000
329,0.0000,0.0000,0.0000,0.102992,0.102992,0.102992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.102992,0.102992,0.102992,0.0000,0.0000,0.0000,0.0000,0.0000
331,326.2707,,326.2707,0.0552396,,0.0552396,0.049435,,0.049435,26.6733,,26.6733,0.300384,,0.300384,88.7972,,0.0552396,,0.0552396,326.2707,,326.2707,,326.2707
332,326.2707,,326.2707,0.0379674,,0.0379674,0.049435,,0.049435,18.3332,,18.3332,0.206461,,0.206461,88.7972,,0.0379674,,0.0379674,326.2707,,326.2707,,326.2707
333,0.0000,,0.0000,0.178064,,0.178064,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,65.0000,,0.178064,,0.178064,0.0000,,0.0000,,0.0000
334,20.4000,116.1014,136.5014,0.0873804,0.0893032,0.0893032,0.0145714,0.0829296,0.0829296,1.33275,7.58502,8.91778,0.0297093,0.172804,0.202513,44.8597,43.8938,0.0873804,0.0893032,0.0893032,20.4000,116.1014,20.4000,116.1014,136.5014
336,116.1014,20.4000,136.5014,0.0639917,0.0626139,0.0639917,0.0829296,0.0145714,0.0829296,5.43517,0.955006,6.39018,0.123825,0.0212887,0.145114,43.8938,44.8597,0.0639917,0.0626139,0.0639917,116.1014,20.4000,116.1014,20.4000,136.5014
338,227.6764,,227.6764,0.309032,,0.309032,0.0569191,,0.0569191,75.0191,,75.0191,1.17266,,1.17266,63.9737,,0.309032,,0.309032,227.6764,,227.6764,,227.6764
339,0.0000,,0.0000,0.110136,,0.110136,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.110136,,0.110136,0.0000,,0.0000,,0.0000
340,116.0400,49.2000,165.2400,0.215271,0.211871,0.215271,0.0828857,0.0351429,0.0828857,18.2748,7.74836,26.0232,0.416334,0.173734,0.590069,43.8945,44.5989,0.215271,0.211871,0.215271,116.0400,49.2000,116.0400,49.2000,165.2400
342,49.2000,116.0400,165.2400,0.163428,0.16605,0.16605,0.0351429,0.0828857,0.0828857,5.97672,14.0963,20.0730,0.134011,0.321141,0.455151,44.5989,43.8945,0.163428,0.16605,0.16605,49.2000,116.0400,49.2000,116.0400,165.2400
344,510.6000,139.8000,650.4000,0.0627883,0.0563649,0.0627883,0.364714,0.0998571,0.364714,20.9259,5.72942,26.6553,0.534329,0.13133,0.665659,39.1630,43.6260,0.0627883,0.0563649,0.0627883,510.6000,139.8000,510.6000,139.8000,650.4000
346,139.8000,510.6000,650.4000,0.145218,0.161767,0.161767,0.0998571,0.364714,0.364714,14.7612,53.9132,68.6744,0.338358,1.37664,1.71499,43.6260,39.1630,0.145218,0.161767,0.161767,139.8000,510.6000,139.8000,510.6000,650.4000
348,0.0000,0.0000,0.0000,0.104147,0.104147,0.104147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.104147,0.104147,0.104147,0.0000,0.0000,0.0000,0.0000,0.0000
350,0.0000,,0.0000,0.026592,,0.026592,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.026592,,0.026592,0.0000,,0.0000,,0.0000
351,0.0000,0.0000,0.0000,0.110121,0.110121,0.110121,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.110121,0.110121,0.110121,0.0000,0.0000,0.0000,0.0000,0.0000
353,0.0000,0.0000,0.0000,0.155893,0.155893,0.155893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.155893,0.155893,0.155893,0.0000,0.0000,0.0000,0.0000,0.0000
355,0.0000,0.0000,0.0000,0.123111,0.123111,0.123111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.123111,0.123111,0.123111,0.0000,0.0000,0.0000,0.0000,0.0000
357,0.0000,0.0000,0.0000,0.029352,0.029352,0.029352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.029352,0.029352,0.029352,0.0000,0.0000,0.0000,0.0000,0.0000
359,0.0000,,0.0000,0.045916,,0.045916,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,45.0000,,0.045916,,0.045916,0.0000,,0.0000,,0.0000
360,0.0000,0.0000,0.0000,0.103875,0.103875,0.103875,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.103875,0.103875,0.103875,0.0000,0.0000,0.0000,0.0000,0.0000
362,168.4290,449.5452,617.9741,0.109537,0.118868,0.118868,0.120306,0.321104,0.321104,13.3126,35.5320,48.8447,0.307487,0.890608,1.1981,43.2949,39.8964,0.109537,0.118868,0.118868,168.4290,449.5452,168.4290,449.5452,617.9741
364,449.5452,168.4290,617.9741,0.119536,0.110152,0.119536,0.321104,0.120306,0.321104,35.7316,13.3874,49.1191,0.895611,0.309215,1.20483,39.8964,43.2949,0.119536,0.110152,0.119536,449.5452,168.4290,449.5452,168.4290,617.9741
366,0.0000,0.0000,0.0000,0.1047,0.1047,0.1047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.1047,0.1047,0.1047,0.0000,0.0000,0.0000,0.0000,0.0000
368,0.0000,0.0000,0.0000,0.106559,0.106559,0.106559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.0000,45.0000,0.106559,0.106559,0.106559,0.0000,0.0000,0.0000,0.0000,0.0000
370,15.0000,112.8000,127.8000,0.106927,0.109293,0.109293,0.0107143,0.0805714,0.0805714,1.20033,9.02648,10.2268,0.0267317,0.205472,0.232203,44.9029,43.9306,0.106927,0.109293,0.109293,15.0000,112.8000,15.0000,112.8000,127.8000
372,112.8000,15.0000,127.8000,0.10474,0.102472,0.10474,0.0805714,0.0107143,0.0805714,8.65041,1.15032,9.80073,0.196911,0.0256179,0.222529,43.9306,44.9029,0.10474,0.102472,0.10474,112.8000,15.0000,112.8000,15.0000,127.8000
374,194.2741,,194.2741,0.0274253,,0.0274253,0.0294355,,0.0294355,7.93435,,7.93435,0.0888005,,0.0888005,89.3503,,0.0274253,,0.0274253,194.2741,,194.2741,,194.2741
375,1729.8922,92.4000,1822.2922,0.0665092,0.0565331,0.0665092,0.432473,0.0231,0.432473,105.3729,5.62836,111.0013,1.91756,0.0870609,2.00462,54.9515,64.6485,0.0665092,0.0565331,0.0665092,1729.8922,92.4000,1729.8922,92.4000,1822.2922
377,34.8000,291.3559,326.1559,0.456157,0.487938,0.487938,0.0248571,0.208111,0.208111,11.8354,99.0899,110.9253,0.264571,2.36939,2.63396,44.7344,41.8208,0.456157,0.487938,0.487938,34.8000,291.3559,34.8000,291.3559,326.1559
379,286.5559,32.4000,318.9559,0.329635,0.308446,0.329635,0.204683,0.0231429,0.204683,65.9311,7.45462,73.3857,1.57432,0.166561,1.74088,41.8792,44.7562,0.329635,0.308446,0.329635,286.5559,32.4000,286.5559,32.4000,318.9559
381,432.9523,1371.0229,1803.9752,0.0415984,0.0457655,0.0457655,0.108238,0.342756,0.342756,18.8568,59.7135,78.5703,0.300169,1.04576,1.34593,62.8206,57.1006,0.0415984,0.0457655,0.0457655,432.9523,1371.0229,432.9523,1371.0229,1803.9752
383,62.4000,6,68.4000,0.109929,0.108708,0.109929,0.0445714,0.00428571,0.0445714,5.08385,0.488832,5.57268,0.114326,0.0108708,0.125197,44.4680,44.9676,0.109929,0.108708,0.109929,62.4000,6,62.4000,6,68.4000
385,1098.4568,488.1971,1586.6538,0.0249286,0.0234419,0.0249286,0.274614,0.122049,0.274614,26.8210,11.9203,38.7413,0.456383,0.190738,0.647121,58.7686,62.4958,0.0249286,0.0234419,0.0249286,1098.4568,488.1971,1098.4568,488.1971,1586.6538
